Sl,"Consignor GST",Name,Address,"Consignee GST",Name,Address,"Date of Booking","Date of Delivery","No. of items",Commodity,"Goods Value(Rs.)"
9120,37AAMFD8476H1ZU,"DURGA PLYLAM",VJA,37AJRPK7805M1ZG,"AADARSH INTERIORS",KKD,2018-03-16,0000-00-00,1,H/W,9707
9121,37AQEPP4052F1ZW,"SRI VIGNESWARA AGENCIES",VZA,37BCHPD2601N1ZP,"GENESIS MEDICAL SYSTEM",RJY,2018-03-16,0000-00-00,2,MEDICAL,17704
9122,37AJGPS8113D1Z7,"AMBICA PLYWOODS",VIJAYAWADA,37ALKPK7388J1ZB,"VINAYAKA IRON &HARDWARE",DRAKSHARAMAM,2018-03-16,0000-00-00,51,"PLY WOODSHEESTS",19423
9123,37AEFPA0136C1ZC,"DURGA PIPE T/R",VJA,37BVTPK7266D1ZI,"SURYATEJA ELECTRICALS &GENERAL",KKD,2018-03-16,0000-00-00,1,PVCPIPES,4720
9124,37aaffl6984r1z7,"lakshmi balaji corporation",vjw,37ADKFS6775K1Z6,"SAI RAM medicals",MDPT,2018-03-16,0000-00-00,1,MEDICAL,37423
9125,37AJGPS8113D1Z7,"AMBICA PLYWOODS",VIJAYAWADA,37ACMFS5372F1ZQ,"SREE NAMO H/W&PLYS",RJY,2018-03-16,0000-00-00,14,"plywood SHEETS",17753
9126,37ACOFS7033F1ZU,"SARVESH DISTRIBUTORS",VJA,37AALHK6428F1Z0,"M & M  HEALTHCARE",RJY,2018-03-16,0000-00-00,5,MEDICAL,47310
9127,37AECPC5411R1ZE,"MAYUR FOOT WEAR",VIJAYAWADA,37BLMPK3639M1ZG,"POPULER SHOE CO",MANDAPETA,2018-03-16,0000-00-00,3,F/W,10914
9128,37AGZPS2030F2Z2,"RAVIKANTH A/G",VJA,37BTNPK6569B1ZB,"SRI SAI SANJANA A/G",RAJAHMUNDRY,2018-03-16,0000-00-00,6,AGARBTHI,32913
9129,37AIJPG0018P1Z5,"BHANU PRODUCTS",VIJAYAWADA,37AGPPT4063R1ZA,"RAJ AGENCIES",KKD,2018-03-16,0000-00-00,10,MAIZEPOWDER,10499
9130,37AFOPN1624G1ZD,"UNIVERSAL FOOTWEAR",VJW,"adhar 97055050505477","mandapeta-victory s/m",mdpt,2018-03-16,0000-00-00,1,F/W,11173
9131,37AIDPM5488M1ZJ,"MAHESHWARI T/R",VJA,37AERPS3078R1Z8,"SRI SUREY SUBBARAO &CO",PEDDAPURAM,2018-03-16,0000-00-00,30,DALLS,64700
9132,37ACWFS4581Q1ZS,"SRI SAI SRINIVASA PHARMACETICALS",VJW,37AACHN0694R1ZH,"NITTALA MEDICAL HALL",MDPT,2018-03-16,0000-00-00,1,MEDICAL,14174
9133,37ACWFS4581Q1ZS,"SRI SAI SRINIVASA PHARMACETICALS",VJW,37BBEPP2248F1ZO,"VINAYAKA MEDICAL GEN STORES",MANDAPETA,2018-03-16,0000-00-00,1,MEDICAL,5055
9134,37ATNPK7947E1Z6,"SRI SRINIVASA BEEDINGS",VIJAYAWADA,37AEJPK9084R1ZE,RAMAKRISHNATIMBERDEOPT,KKD,2018-03-16,0000-00-00,4,BEEDINGS,9086
9135,37AAACB9079P1ZW,"BHAVANA OFFSET PVT LTD",VJA,37AAGHN5329D1Z8,"ADITYA BINDING WORKS",KKD,2018-03-16,0000-00-00,1,PAPER,9117
9136,37AKHPP4708P1ZH,"SRI SRINIVASA AUTO E/P",VJA,37AEEPG8982K1ZW,"KAMESWARI TRACTOR SPARES",RAMACHANDRAPURAM,2018-03-16,0000-00-00,2,A/M,11863
9137,37AJBPP9766C1ZW,"VISHAL ELECTRONICS",VJA,37AXQPP0253M1ZW,"JAY INDIA",KKD,2018-03-16,0000-00-00,1,"HOUSE ITEM",11450
9138,37ABIPD4107C1Z9,"BHARAT TARPAULIN MFG,CO",VJA,37APSPB4185N1Z7,"SATYA MANIKANTA A/G",RJY,2018-03-16,0000-00-00,9,TARPALIN,73793
9139,37AKHPP4708P1ZH,"SRI SRINIVASA AUTO E/P",VJA,37cveps3321m2z7,"gouse karem a/m","g.mamidada, MDPT",2018-03-16,0000-00-00,3,A/M,9701
9140,37AJGPS8113D1Z7,"AMBICA PLYWOODS",VIJAYAWADA,37AHYPM4683J1ZC,"LAXMI NARAYANA GLASS WARE",RAMACHANDRAPURAM,2018-03-16,0000-00-00,23,"PLY WOODSHEESTS",11687
9141,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37alopk4879n1z1,"satya srinivasa h/w & g/s",rjy,2018-03-16,0000-00-00,10,"PVC FITTING",258750
9142,37ACOPN0194L1Z1,"SRIPAL SPICES",VJW,37AACFK5042L1Z8,"K.SATYANARAYANA & OTHERS","YEDITHA, MDPT",2018-03-16,0000-00-00,1,"IRON SHEET",5433
9143,37AACFR7115F1ZC,"RAJKOT ENG SALES CORP",VJA,37BLUPK0273K1ZK,"SRI AYYAPPA  A/M",KAPULAPALEM,2018-03-16,0000-00-00,5,PVCPIPES,28960
9144,37ADOPI9615A2ZI,"SRI VENKATESWARA LAMINATES",VJA,"adhar 623468920349","p.satya prasad ,vijayavahini",mdpt,2018-03-16,0000-00-00,3,"P/W,mukkalu",2754
9145,37AEVPK2514G1ZC,"RAMAANI ELECTRICAL",VJA,37APPPC2832L1ZN,"SURYA ENTERPRISES",MANDAPETA,2018-03-16,0000-00-00,2,"wire coines",5030
9146,37AKHPP4708P1ZH,"SRI SRINIVASA AUTO E/P",VJA,37AYWPD1740Q1ZQ,"VENKATA SAI AUTO MOBILES",RJY,2018-03-16,0000-00-00,1,A/M,6640
9147,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37AAAFU7687H1ZM,"USHASREE STEEL SYNDICATE",RJY,2018-03-16,0000-00-00,1,"PVC FITTING",10970
9148,37AACCK9514G1ZG,"KISHORE FABRICS PLTD",VJD,37apjpp5675e2zf,"sri venkata padmavathi cloth shop","dwarapudi,mdpt",2018-03-16,0000-00-00,1,CLOTH,29106
9149,37AAIFS3266N1ZK,"SRI LAKSHMI JUTE COMPANY",vja,37APSPB4185N1Z7,"SATYA MANIKANTA A/G",RJY,2018-03-16,0000-00-00,2,ROPE,13554
9150,37AAFFE5248R1ZR,"EMIRATES DATES",VJA,37AAWPY5828N1ZB,"SRI LAKSHMI GENERAL STORES",KKD,2018-03-16,0000-00-00,6,"FOOD ITEM",11723
9151,37AGTPC4579R1ZA,"AMBICA ALLUMINIUM CENTRE",VJA,37CFNPM3468J1ZS,"MAHALAXMI GLASS WARE",RAMCHANDRAPURAM,2018-03-16,0000-00-00,2,"ALUMINIUM, SS PIPES",6774
9152,37AACCK9514G1ZG,"KISHORE FABRICS PLTD",VJD,37apjpp5675e2zf,"sri venkata padmavathi cloth shop","dwarapudi,mdpt",2018-03-16,0000-00-00,1,CLOTH,29106
9153,37ACDPN4172H1ZJ,"SRI DURGA TRADERS",VJA,37ACOPK2002L1ZL,"RAJA RUBBERS",RJY,2018-03-16,0000-00-00,2,F/W,13608
9154,37AERPK3186J1ZV,"VAMSI KRIHSNA &CO",VJA,37BYZPK8312F1ZW,"SREE LAKSHMI GANAPATHI  B/W",SMKT,2018-03-16,0000-00-00,1,STATIONERY,2313
9155,37AAOFS3780R1Z3,"SADHANA PAINTS AGENCIES",VZA,37cpfpm3840c1z2,"surya paints agencies",rjy,2018-03-16,0000-00-00,13,PAINTS,5606
9156,37AAVFS6618R1ZX,"SRI RAMESH A/G",VJA,37AAJFR6443D1Z4,"RISHI HARIPRASAD M/A",RAJAHMUNDRY,2018-03-16,0000-00-00,6,MEDICAL,24875
9157,37AQPPM1897E1ZB,"SAIRAM A/M",VJA,,VENKATESH,RJY,2018-03-16,0000-00-00,1,BUMPER,4339
9158,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37AGYPR7261E1ZO,"VENKATA SAI KUMAR VALVES & COCKS",RJY,2018-03-16,0000-00-00,1,FITTINGS,38140
9159,37AAGFK6175L1ZS,"KASIKA VIJAYA SAI ENT",VZA,37BQEPB0957L1ZQ,"SRI LAKSHMI A/S",MANDAPETA,2018-03-16,0000-00-00,1,A/M,2271
9160,37afopp1868c1z5,"venkata sai durga tredars",vja,37AARPV7267P1ZA,"VANKAYALA SURYA NARAYANA &SONS",PEDDAPURAM,2018-03-16,0000-00-00,10,DALLS,22750
9161,37AAGFK6175L1ZS,"KASIKA VIJAYA SAI ENT",Vjw,,"vijaya lakshmi auto spares",mdpt,2018-03-16,0000-00-00,1,A/M,2549
9162,37AASFP0303K1Z3,"PUJITHA TRADERS",VJA,37AFOPG9047A1ZF,"SAI RAM DALL MILL",PDPM,2018-03-16,0000-00-00,20,DALLS,51200
9163,37AABFV7878C1ZT,"VINAYAKA E/P",VJA,37acopk1956F1ZD,"MANAKCHAND &CO",RJY,2018-03-16,0000-00-00,2,"TEA POWDER",10914
9164,37AMOPT4565F1ZG,"PUJITHA  E/P",VJA,37AACPV7267P1ZA,"VANKAYALA SURYA NARARANA",PDPM,2018-03-16,0000-00-00,22,DALLS,48320
9165,37AAKFR5028D1Z8,"R.V.ENGINEERING CORP",VJA,37AWOPB0151B1ZY,"SAMPATH E/P",RCPM,2018-03-16,0000-00-00,3,"A/C PARTS",2400
9166,37AAGPY3412J1ZF,"VIJAYAAMBICA ENTERPRISES","GOLLAPUDI, VIJAYAWADA",37AFOPG9047A1ZF,"SAI RAM DALL MILL",PDPM,2018-03-16,0000-00-00,0,DALLS,144650
9167,37ABGFM2556E1ZA,"MAHITHA SRI DOORS & PLYWOOD",VJW,37BXDPP8056L1ZT,"SRI LAKSHMI VENKATESWARA PLY & H/W",MANDAPETA,2018-03-16,0000-00-00,2,DOOR,1525
9168,37AKZPK3117D1ZO,"HARSHA MARKETINGS",VJA,37BAUPT4286J1ZN,"JAIN BEAUTY CONCEPTS",RJY,2018-03-16,0000-00-00,1,COSMOTICS,8466
9169,37ARSPK5624K1Z6,"M M PLASTICS",VJA,37ATQPD8916R1Z0,"SRI RAMA KRISHNA POLYTHEN&G/S",PDPM,2018-03-16,0000-00-00,6,DISPOSOLE,9416
9170,37AACCK9514G1ZG,"KISHORE FABRICS PLTD",VJD,37apjpp5675e2zf,"sri venkata padmavathi cloth shop","dwarapudi,mdpt",2018-03-16,0000-00-00,1,CLOTH,29106
9171,37BSPPG8222A1ZV,"AMARAVATHI PLYWOODS",VJW,37CFNPM3468J1ZS,"MAHALAXMI GLASS WARE",RAMCHANDRAPURAM,2018-03-16,0000-00-00,15,PLYWOOD,8170
9172,37BNRPP3415K1ZG,"ROSHAN E/P",VJA,37AOOPG1709E1Z3,"TRIPURA PRINTS NEEDS",KKD,2018-03-16,0000-00-00,2,PAPER,4425
9173,37ALCPK1841J1Z5,"KUNDAN PLYWOODS",VIJAYAWADA,37CCLPM3291C1ZI,"SAPTHAGIRI ENTERPRISES",ANAPARTHI,2018-03-16,0000-00-00,1,DOOR,885
9174,,"GM-MORE IDEAS",VJA,893456554186,"SRIRAJESHWAR ELE&H/W",SMKT,2018-03-16,0000-00-00,1,ELECTRICAL,0
9175,37ALCPK1841J1Z5,"KUNDAN PLYWOODS",VIJAYAWADA,37BXDPP8056L1ZT,"SRI LAKSHMI VENKATESWARA PLY & H/W",MANDAPETA,2018-03-16,0000-00-00,6,DOOR,5310
9176,37AEQPK5173E1Z8,K.K.APPLIANCES,VJA,37ACEPM0480G1ZQ,"NEW GLAAS HOUSE",KKD,2018-03-16,0000-00-00,4,"HOUSE ITEM",44280
9177,37fhxps4415j1zg,"sri charitha enterprises",vjw,"adhar 7546517351662","new profit shoe com",mdpt,2018-03-16,0000-00-00,1,F/W,10710
9178,37AISPK7555L1ZC,"RAJENDRA PIPE(INDIA)",VIJAYAWADA,37BRGPD2988C1ZS,"KANAKA DURGA E/P",PTPM,2018-03-16,0000-00-00,1,STEEL,2749
9179,37AACK6385P2ZP,"KALANIKETHAN SILKS PVT LTD",VJA,37AACCK6385P2ZP,"KALANIKETHAN SILKS PVTLTD",KKD,2018-03-16,0000-00-00,1,CLOTH,176363
9180,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37alopk4879n1z1,"satya srinivasa h/w & g/s",rjy,2018-03-16,0000-00-00,1,FITTINGS,14109
9181,37ayvpv5819m1z5,"sri medi equipments 2016",vjw,,"narayana reddy hospitals",mdpt,2018-03-16,0000-00-00,1,MEDICAL,5152
9182,37AZOPS5363F1ZT,"G.M PRODUCTS",VIJAYAWADA,37AUNPM7966L1ZK,"AMARNATH OIL ROTARY&G/S",SMKT,2018-03-16,0000-00-00,2,"BADAM POWDER",4160
9183,37AGHCPG9532F1ZH,"DEVAR SCREEN MATERIALS",VJa,37ajvpc2009f1zd,"narayana lingam&co.",rjy,2018-03-16,0000-00-00,2,ink,3600
9184,37AGUPK4877D2ZS,"SRI GRUHA SHOBHA",VJA,,"ch.veera krishna reddy garu",mdpt,2018-03-16,0000-00-00,5,H/W,100000
9185,37ADIPJ6145N1Z2,"SHREE RADHE KRUPA ENTERPRISES",VIJAYAWADA,37ANOPT8896J1ZN,"AKHIL PRPER  PLASTES",PDPM,2018-03-16,0000-00-00,4,PAPER,2550
9186,37AATCS9831K1ZE,"SAI RETAIL INDIA PVT LTD",VJA,37AAMCS1175P1ZM,"SAI SILK(KALAMANDIR)LTD",rjy,2018-03-16,0000-00-00,4,CLOTH,104150
9187,37AFZPA4046c1zh,"ganesh traders",VJW,,k.pavankumar,rcpm,2018-03-16,0000-00-00,2,"welding rads",4484
9188,37AATCS9831K1ZE,"SAI RETAIL INDIA PVT LTD",VJA,37AAMCS1175P1ZM,"SAI SILK(KALAMANDIR)LTD",rjy,2018-03-16,0000-00-00,1,CLOTH,133982
9189,37AAACE7784L1Z1,"EVERSHINE DYNAMIC CO-LTD",VJA,37ANIPB9157G1ZU,"SRI SRINIVASA TIMBER &H/W STORE",SMKT,2018-03-16,0000-00-00,3,"IRON ROLLS",20310
9190,37BHEPS4708R1ZJ,"SRI KRISHNA IMPEX",VJA,37ASTPR3714P1ZR,"MAHALAXMI HARDWARE",MANDAPETA,2018-03-16,0000-00-00,3,DOORS,2149
9191,37ACBPL0946K1ZI,"MANGILAL PLASTIC CENTRE",VJA,37ATQPD8916R1Z0,"SRI RAMA KRISHNA POLYTHEN&G/S",PDPM,2018-03-16,0000-00-00,1,COVERS,6490
9192,37BHEPS4708R1ZJ,"SRI KRISHNA IMPEX",VJA,37ASTPR3714P1ZR,"MAHALAXMI HARDWARE",MANDAPETA,2018-03-16,0000-00-00,5,DOORS,3658
9193,37AJDPM1591Q1ZL,"MAHESH STATIONERS",VZA,37BJDPS4878P2Z3,"PRATYUSHA E/P",KKD,2018-03-16,0000-00-00,3,STATIONRY,15651
9194,37acrfs9187m1zt,"s.v fashion house",vjw,37BAYPN4446Z1Z6,"GOURI BOUTIQUE HOME",MANDAPETA,2018-03-16,0000-00-00,1,CLOTH,27516
9195,37AAHFV2203M1Z1,"VENKATA RAMANA POLY PACK IND",VJA,37ATQPD8916R1Z0,"SRI RAMA KRISHNA POLYTHEN&G/S",PDPM,2018-03-16,0000-00-00,1,COVERS,8213
9196,37acepa2079f1zx,"jagadamba motors",vja,37bndpk5116j1zz,"sri venkata ganapathi a/g",rjy,2018-03-16,0000-00-00,1,"foot step",8171
9197,37AGZPS1932N1ZD,"OM ELECTRICALS",VJW,37BBUPJ7662K1ZR,"MAHADEV ELECTRICAL & GENERAL",MANDAPETA,2018-03-16,0000-00-00,3,ele,11231
9198,37AUAPR1956L2Z5,"JAI AMBE H/W",VJA,37bpdpr8090c1zo,"AMBICA PLYWOOD & H/W",smkt,2018-03-16,0000-00-00,1,H/W,3260
9199,37ABVPJ5406F1ZG,"MANOJ HARDWARE",VJW,37BGZPK5316B1Z7,"SRI LAKSHMI PAINTS&H/W",MANDAPETA,2018-03-16,0000-00-00,3,H/W,19375
9200,37ALBPM1335N1ZZ,M-LITES,VJD,,konaram,mdpt,2018-03-16,0000-00-00,3,ele,12626
9201,37AAMFR7370N1ZC,"R  R  FISH NETS",VJA,37AGZPD1845M1ZQ,"SRINIVASA CLOTH &YARN MERCHANTS",UPPADA,2018-03-16,0000-00-00,1,"FISH NET",24486
9202,37ADPPC7288N1ZO,"SRI POOJITHA INDUSTRIAL A/G",VJA,37ATFPV2612K2ZD,"RAVITEJA SANITARY & ELECTRICALS",MANDAPETA,2018-03-16,0000-00-00,2,FITTINGS,7446
9203,37AKGPB8257N1ZO,"BEZAWADA AQUA SOLUTIONS",VJA,37AAZFA4564C1Z5,"AYYAPPANS GREEN AQUA SERVICES",KKD,2018-03-16,0000-00-00,1,filters,2400
9204,37AABCO8334R1ZQ,"OZO AGRI NCARE PVT LTD",VIJAYAWADA,37CKAPK2837F1ZA,"SRI MANIKANTA  A/G",PDPM,2018-03-16,0000-00-00,6,PESTICIDS,33060
9205,37AKGPC7455B1ZE,"PRAGATI FOOT WEAR",VJA,37ASDPV1538K1ZB,"BAGAWATHI ENTERPRISES",KKD,2018-03-16,0000-00-00,7,"FOOT WEAR",25729
9206,37AACCK9514G1ZG,"KISHORE FABRICS PLTD",VJD,,"ramani collections",mdpt,2018-03-16,0000-00-00,1,CLOTH,11288
9207,37AHPPB6565P1ZJ,"RAJENDRA TUBE'S",VJA,37AHGPG9938A1ZB,"SRI MARKANDEYA IRON TRADERS",MANDAPET,2018-03-16,0000-00-00,160,"IRON PIPE",120554
9208,37AAEFV4172C1Z9,"VASAVI AUTO PARTS",vza,37AFDPA1852N1ZG,"RAGHAVESWARA A/M",KKD,2018-03-16,0000-00-00,1,A/M,2037
9209,37AABCO8334R1ZQ,"OZO AGRI NCARE PVT LTD",VIJAYAWADA,37ANDPC0788P1ZK,"LAKSHMI A/G",PDPM,2018-03-16,0000-00-00,2,PESTICIDS,94440
9210,37AGZPS1932N1ZD,"OM ELECTRICALS",VJW,37BBUPJ7662K1ZR,"MAHADEV ELECTRICAL & GENERAL",MANDAPETA,2018-03-16,0000-00-00,2,ele,8515
9211,37AKHPK3062H1Z6,"DIVYA SAI AGENCIES",VIJAYAWADA,37ARGPD3521Q1ZL,"GUPTA G/S",PDPM,2018-03-16,0000-00-00,3,DISPOSOLE,6199
9212,37ACSPT6442M1ZM,"HARI HARI SUTHA AYYAPPA TEXTILES",VIJAYAWADA,"adhar 293505920673","sri lakshmi ganapatisarees & machings",mdpt,2018-03-16,0000-00-00,1,CLOTH,4592
9213,37AACCV6778K1ZK,"VIKRAM BOOK lINKS",VJA,,"TAPASAVI BOOK POINT",kkd,2018-03-16,0000-00-00,4,BOOKS,40000
9214,37AABCO8334R1ZQ,"OZO AGRI NCARE PVT LTD",VIJAYAWADA,37AJJPK8537G1ZU,"SEETHA RAMA A/G",PDPM,2018-03-16,0000-00-00,2,PESTICIDS,9440
9215,37adnfs3686c1zo,"shivay entERPRISES",vjA,"adhar 942448748395","anaparthi sai rama jakka s/m",anaparthi,2018-03-16,0000-00-00,1,F/W,4341
9216,37BYRPM9295D1ZM,"MAALI MARKETING",VJA,37ALKPK6806B1Z7,"SRI VEERA VENKATA LAKSHMI BINDING WORKS",KKD,2018-03-16,0000-00-00,5,"boards,rods",6396
9217,37AABCO8334R1ZQ,"OZO AGRI NCARE PVT LTD",VIJAYAWADA,37BZPPP3147N1ZJ,"JERUSHA   A/G",VETLAPALEM,2018-03-16,0000-00-00,3,PESTICIDS,7906
9218,37adnfs3686c1zo,"shivay entERPRISES",vjA,37apaps5099c1zo,"srimannarayana s/m",anaparthi,2018-03-16,0000-00-00,2,F/W,11772
9219,37AABCO8334R1ZQ,"OZO AGRI NCARE PVT LTD",VIJAYAWADA,37AQEPK6458J1ZE,"MURALI KRISHNA A/G",PDPM,2018-03-16,0000-00-00,2,DISPOSOLE,9440
9220,37AUOPS0673F1Z8,"SILICON POWER SYSTEM",VJa,37antpv7469g1zw,"suresh e/p",kkd,2018-03-16,0000-00-00,2,BATTERIES,25000
9221,37ADYPL6420G1Z5,"SAGAR E/P",VJA,37CDEPD6398H1Z8,"POPULAR SHOE COMPANY",ANAPARTHI,2018-03-16,0000-00-00,1,F/W,4885
9222,37ACHPM2173K1ZC,"DELUXE PIPES AGENCY",VJA,37BBUPJ7662K1ZR,"MAHADEV ELECTRICAL & GENERAL",MANDAPETA,2018-03-16,0000-00-00,1,"SANITARY WARE",7360
9223,37AERPK0481N1ZV,"SURESH PLYWOODS",VJA,37BYZPK8312F1ZW,"SREE LAKSHMI GANAPATHI  B/W",SMKT,2018-03-16,0000-00-00,7,PLYWOOD,5547
9224,37adnfs3686c1zo,"shivay entERPRISES",vjA,"adhar 575953354382","prasanna shoe mart",drmm,2018-03-16,0000-00-00,1,F/W,7254
9225,37ABXPV7838D2ZP,"SWAMY OFFSET PRINTER",VZA,37BCPPK0783E1ZE,"SRI SAI VISION",KKD,2018-03-16,0000-00-00,1,"PRINTING PAPER",400
9226,37AEDPA9064R1ZY,"SREE LAKSHMI GANAPATHI T/R",VJW,37AAZPC9556A1ZC,"SRI LAKSHMI GANAPATHI ENTERPRISES",RAMCHANDRAPURAM,2018-03-16,0000-00-00,2,motor,11784
9227,37AFMPG1052PIZ5,"MAHAVEER DOORS",vza,37AAZPC9555D1Z7,"SRI LAKSHMI GANAPATHI IRON H/W",RAMCHANDRAPURAM,2018-03-16,0000-00-00,2,DOORS,1273
9228,37BLGPR5948N1Z5,"NEW RAJARAM HARDWARE",VJA,37BEXPR5601A1ZC,"DURGA GLASS",PTPM,2018-03-16,0000-00-00,1,H/W,2655
9229,37AACFV9219J1ZQ,"VIJAYA KRISHNA DECORATIONS",VJA,37DEMPK1028D1ZP,"SRI GANAPATHI STEEL CORPORATION",RCPM,2018-03-16,0000-00-00,3,foam,21492
9230,37ajrpc5813f2z6,"sri amulya coffee & genaral stores",vjw,"adhar 3774797841982","d.lakshmi narayana",rcpm,2018-03-16,0000-00-00,1,pachari,1600
9231,37AJFPR7867L1Z9,"CHoWDARY METAL",VIJAYAWADA,37ALNPC4438L1ZR,"ROTEX METAL INDUSTRIES",RJY,2018-03-16,0000-00-00,24,"IRON SHEET",26609
9232,37AABCA9521E1ZW,"ALKEM LABORAPORIES LTD",VJA,37AECPD1808B1Z9,"SRI SRI BALA BALAJI M/D",PTPM,2018-03-16,0000-00-00,6,MEDICAL,8064
9233,37ASQPG0840A1Z3,"SUJATHA BOOKS& PRINTERS",VIJAYAWADA,37DIDPK7267K1Z8,"SRINIVASABOOK PRODUCT","TAPESWARAM,MANDAPETA",2018-03-16,0000-00-00,2,BOOKS,2339
9234,37AACFV9219J1ZQ,"VIJAYA KRISHNA DECORATIONS",VJA,37adefs5337b1z7,"k .p . ato z fancy stores",pdpm,2018-03-16,0000-00-00,3,FANS,34748
9235,37BGAPS641G1Z4,"SHAMBAVI DOORS ENTERPRISES",VJA,,"MR.KRISNA MOHAN",KKD,2018-03-16,0000-00-00,3,"S/G ROLL,LENGTH",8024
9236,37AWRPG7972J1ZO,"SRI VYSHNAAVI DRUGS",VIJAYAWADA,37BBMPR9946J1ZM,"VENKATA PRASANNA MEDICAL AGENCIES",MDPT,2018-03-16,0000-00-00,1,MEDICAL,13808
9237,37ALCPK1841J1Z5,"KUNDAN PLYWOODS",VIJAYAWADA,37BXDPP8056L1ZT,"SRI LAKSHMI VENKATESWARA PLY & H/W",MANDAPETA,2018-03-16,0000-00-00,1,DOOR,502
9238,37AXRPS4704M1ZO,"VARDHAMAN LAMINATE HOUSE",VIJAYAWADA,37ADIFS4790A1ZY,"sri MANJUNADHA ENTERPRISES","G.MAMIDADA MANDAPETA",2018-03-16,0000-00-00,1,S/G,3540
9239,37AIGPM7031H1Z8,"LUCKY SCALE CENTER",VJA,37AAIFR7794J1ZC,"REVURI VENKAT RAO",KKD,2018-03-16,0000-00-00,2,"WEIGH MACHINE",4956
9240,,"PACKING SLIP CUM-DELIVERY CHALLAN",VJA,37AALFS2511H1Z8,"SRI SRINIVASA A/G",GLPL,2018-03-16,0000-00-00,3,COVERS,15576
9241,37AHRPB7339P1ZJ,"BK. INDUSTRIES",VJW,37AANFS8232M1ZH,"SURESH ELECTRICAL & IRON STORES",ANAPARTHI,2018-03-16,0000-00-00,1,"ELECTRICAL GOODS",14799
9242,37ABTFS7160H1ZJ,"SANKAR VIJAY ENTERPRISES",VIJAYAWADA,37BNRPR1018Q1Z7,"AMBICA PLYWOOD & HARDWARE",RAMCHANDRAPURAM,2018-03-16,0000-00-00,12,DOORS,6419
9243,37AAAFU7352F1Z4,"UNIVERSAL A/G",VJA,37BSQPK4905B1ZQ,"TIRUMALA ELECTRICALS",MDPT,2018-03-16,0000-00-00,2,"ELECTRICAL GOODS",11493
9244,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37AADFG7797D1Z2,"GULLAPUDI SATYANANDAM & SONS",KKD,2018-03-16,0000-00-00,1,FITTINGS,26730
9245,37AAFCG3325C1Z0,"GM CABLES & SWITCHES PRIVATE LIMITED","BHAVANIPURAM, VIJAYAWADA",37AFKPB3120P1ZF,"SRI SARVESWARA AGENCIES",PTPM,2018-03-16,0000-00-00,7,ELECTRICAL,141929
9246,37ADOPI9615A2ZI,"SRI VENKATESWARA LAMINATES",VJA,37AAAFL7792G1ZZ,"LASER LABS",KKD,2018-03-16,0000-00-00,2,"MDF BUNDLES",2754
9247,37ABGFS1252F1ZB,"SRI LAXMI SRINIVASA BAG WORKS",VJA,37AXCPR8682C1Z4,"SRI SRINIVASA T/R",GLPL,2018-03-16,0000-00-00,17,"HESSIAN BAGS",122451
9248,37ADOPI9615A2ZI,"SRI VENKATESWARA LAMINATES",VJA,,M.DURGARAO,RJY,2018-03-16,0000-00-00,2,"MDF BUNDLES",1836
9249,37AKIPP9835C1ZT,"PMR  METALS",GNT,37EBPPS2637D1ZA,"SAI KAMALA HOME NEEDS",PITHAPURAM,2018-03-16,0000-00-00,1,STEEL,4720
9250,37BPSPK5588P1ZK,"DHANALAKSHMI M/A",VJA,37AFFPC2621H1ZW,"SRI GANESH MEDICAL G/S",PTPM,2018-03-16,0000-00-00,1,MEDICAL,15684
9251,37AAMFP7952L1ZE,PRASUDEV,VJA,893037010323,"SAI BALAJI FOOTWEAR",PDPM,2018-03-16,0000-00-00,2,"FOOT WEAR",9635
9252,37dzrpm9733f1zn,"vara maha lakshmi gingle & flour works",vjw,"adhar 613383372709","n.k satyanarayana swamy",rcpm,2018-03-16,0000-00-00,2,nuvvulu,8400
9253,37AMEPD7311H1ZC,"AMBICA PIPE AGENCIES",VJA,37BRGPD2988C1ZS,"KANAKA DURGA E/P",PTPM,2018-03-16,0000-00-00,1,FITTINGS,5276
9254,37AUUPC0932H1ZK,"SUNSIGN AUTO SYNDICATE",VJA,37AHQPT6156K1ZF,"SATISH AUTO ELECTRICALS&BATTERY WORKS",KKD,2018-03-16,0000-00-00,2,A/M,34601
9255,37ACHFS0511K1Z5,"SRINIVASA GENUINE SPARES",VIJAYAWADA,37AQUPL7759B1Z8,"GAYATHRI AUTOMOBILES& GENERALS",MANDAPETA,2018-03-16,0000-00-00,1,A/M,9785
9256,37ADEFS4548L1ZJ,"AMBICA ALUMINIUMS",VIJAYAWADA,37BKGPD4742M1ZX,"SRI TIRUMALA H/W&G/S",PTPM,2018-03-16,0000-00-00,1,ALUMINIUM,5334
9257,37BHEPS4708R1ZJ,"SRI KRISHNA IMPEX",VJA,37AEWPB5026P1ZW,"VINAYAKA PLAYWOOD",KKD,2018-03-16,0000-00-00,2,DOOR,1611
9258,37AGLPM5324Q1ZP,"MADHURA MEENAKSHI",VJA,"adhar 37572640664219","sri durga photo frames",mdpt,2018-03-16,0000-00-00,2,photoframes,2708
